   2.0000000e+00   1.5473644e-01   1.0739824e+00   1.2642287e+00   1.3601647e+00   1.3946675e+00   1.0714997e+00   7.2791889e-02   2.0000000e+00   4.5000000e+01
   2.0000000e+00   2.9627649e-01   4.9653489e-02   2.0000000e+00   1.9387504e-01   1.6778367e+00   2.0000000e+00   5.4892064e-01   9.8284455e-01   4.6000000e+01
   5.9504005e-02   3.0529395e-01   1.3603977e+00   1.6519534e+00   1.7534591e-01   2.0000000e+00   1.2385540e+00   5.4943331e-01   2.0000000e+00   4.7000000e+01
   0.0000000e+00   0.0000000e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   2.0000000e+00   1.6288493e+00   5.7732971e-01   1.8660487e+00   4.8000000e+01
   0.0000000e+00   2.2471252e-01   1.5392037e+00   0.0000000e+00   5.0000000e-01   2.0000000e+00   3.3691461e-01   1.1914241e+00   2.0000000e+00   4.9000000e+01
   7.2916027e-01   1.0572917e+00   7.1491753e-01   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   5.0000000e+01
   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   5.1000000e+01
   4.6129296e-01   2.0000000e+00   4.6017593e-01   0.0000000e+00   1.0702341e+00   0.0000000e+00   0.0000000e+00   1.0295419e+00   0.0000000e+00   1.0000000e+00
   1.0494773e+00   9.5262260e-02   1.0689668e+00   5.0726260e-02   2.0000000e+00   6.7117850e-02   0.0000000e+00   8.5097391e-01   0.0000000e+00   2.0000000e+00
   1.4781313e+00   5.0313089e-02   1.3223592e+00   3.6209273e-01   2.0000000e+00   1.8776622e-01   3.8513850e-01   8.2359029e-01   0.0000000e+00   3.0000000e+00
   1.1561028e+00   3.8960899e-01   1.3617203e+00   7.1504075e-02   2.0000000e+00   1.1194288e-01   1.3948786e+00   5.3435835e-01   1.3714238e+00   4.0000000e+00
   8.5772085e-01   4.5067918e-01   7.7349891e-01   6.7286519e-02   2.0000000e+00   4.2467733e-02   1.2379125e+00   1.5919992e-01   1.0519964e+00   5.0000000e+00
   5.5681083e-02   2.0000000e+00   3.2164758e-02   8.0239290e-01   9.4202603e-01   6.3371448e-01   8.1733802e-01   5.4616385e-02   8.4588128e-01   6.0000000e+00
   1.4042155e+00   1.0924658e+00   6.2377016e-01   6.7461093e-01   1.5525152e+00   8.1269389e-01   1.3018648e+00   1.0499169e+00   1.1855196e+00   7.0000000e+00
   1.0750004e+00   5.0934303e-01   7.4151460e-01   4.6597652e-01   7.2095933e-01   6.5368449e-01   1.1105496e+00   5.9449433e-01   1.2223506e+00   8.0000000e+00
   2.8596935e-01   8.9613377e-01   1.9156227e+00   1.0387934e-01   1.2082734e+00   3.1641225e-02   2.0000000e+00   6.8868534e-01   5.6761221e-01   9.0000000e+00
   6.1934214e-01   1.6344369e+00   2.0000000e+00   1.9371395e-01   1.5965606e+00   2.5365214e-02   2.0000000e+00   1.4434977e+00   1.1716495e+00   1.0000000e+01
   7.1691383e-01   1.3025969e+00   6.4115958e-01   7.1955002e-01   1.7760952e+00   7.4193548e-01   8.3050847e-01   4.0084297e-01   7.1955002e-01   1.1000000e+01
   4.5555246e-01   9.8436335e-01   4.4517746e-01   5.0523820e-01   8.1418292e-01   4.9414550e-01   8.7783270e-01   7.2042300e-02   8.6060017e-01   1.2000000e+01
   2.0000000e+00   8.9546074e-04   2.0000000e+00   1.7158765e+00   5.0062421e-01   2.0000000e+00   7.2738678e-01   1.7849558e+00   7.6154656e-01   1.3000000e+01
   1.7205971e+00   1.4901536e+00   1.3748565e+00   7.1428571e-01   5.1342516e-01   7.1428571e-01   6.6194665e-01   4.7775947e-01   6.6194665e-01   1.4000000e+01
   2.0000000e+00   9.1711928e-01   1.9678734e+00   2.0000000e+00   0.0000000e+00   1.3339025e+00   2.0000000e+00   0.0000000e+00   1.2507456e+00   1.5000000e+01
   1.7653272e+00   0.0000000e+00   1.9915134e+00   1.6645932e+00   0.0000000e+00   2.0000000e+00   1.7543545e+00   8.3801913e-01   2.0000000e+00   1.6000000e+01
   1.2133846e+00   8.7634771e-01   1.3433774e+00   1.9232017e+00   0.0000000e+00   1.0755578e-01   8.0526563e-01   8.5287002e-01   1.2105122e+00   1.7000000e+01
   8.4722919e-01   5.9342785e-01   8.6593617e-01   1.0219239e+00   0.0000000e+00   6.7694695e-03   8.6933660e-01   5.3550319e-01   1.0954127e+00   1.8000000e+01
   7.8634361e-01   5.6102682e-01   8.7134012e-01   8.3799584e-01   1.4646008e-01   9.2063081e-01   7.1651048e-01   5.1186574e-01   1.1808237e+00   1.9000000e+01
   9.2382582e-01   9.4708698e-01   8.7000849e-01   1.0489176e+00   0.0000000e+00   1.3026536e+00   9.6917954e-01   8.9107146e-01   1.0118950e+00   2.0000000e+01
   7.8194287e-01   5.8250282e-01   7.5676256e-01   8.1526860e-01   0.0000000e+00   8.3832474e-01   7.5078650e-01   5.2659021e-01   7.4820291e-01   2.1000000e+01
   7.0183028e-01   5.2221063e-01   7.3779139e-01   9.2949304e-01   0.0000000e+00   8.5109527e-01   5.4320447e-01   9.4262403e-01   1.5117138e+00   2.2000000e+01
   2.0000000e+00   6.0976578e-01   7.6983063e-01   1.0000000e+00   0.0000000e+00   1.0831594e+00   2.0000000e+00   6.3453484e-01   7.7144944e-01   2.3000000e+01
   2.0000000e+00   0.0000000e+00   0.0000000e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   2.0000000e+00   6.5173116e-01   6.1851503e-01   2.4000000e+01
   1.0809309e+00   0.0000000e+00   1.0809309e+00   1.1510791e+00   0.0000000e+00   1.1547590e+00   1.1438032e+00   7.1414003e-01   9.7209538e-01   2.5000000e+01
   9.6505237e-01   0.0000000e+00   9.3795887e-01   6.1964415e-01   1.8811024e-01   6.7783570e-01   3.9622422e-02   2.0000000e+00   4.7488350e-02   2.6000000e+01
   1.5393815e+00   3.4878811e-03   1.5711948e+00   6.4397321e-01   7.7513322e-01   7.6376381e-01   5.4996214e-02   2.0000000e+00   9.2531571e-02   2.7000000e+01
   8.2245279e-01   8.9061242e-01   1.0256270e+00   2.0000000e+00   1.0385843e+00   1.2915330e+00   8.2620481e-01   1.0489176e+00   8.3042337e-01   2.8000000e+01
   8.6534271e-01   7.7833903e-01   1.6954494e+00   9.6586725e-01   7.2092887e-01   2.0000000e+00   1.9188131e+00   8.1148396e-01   2.0000000e+00   2.9000000e+01
   1.2399282e+00   5.5138210e-01   2.0000000e+00   1.4840521e+00   3.1592757e-01   2.0000000e+00   6.2847410e-01   9.8531707e-01   1.1986329e+00   3.0000000e+01
   1.3625304e+00   5.6758605e-01   2.0000000e+00   1.6002311e+00   1.7885366e-01   2.0000000e+00   5.4021063e-02   3.0099475e-01   1.4745415e+00   3.1000000e+01
   2.0000000e+00   5.4102198e-01   1.4154464e+00   2.0000000e+00   1.7885366e-01   1.5937465e+00   1.4132171e+00   3.0086713e-01   4.1161345e-02   3.2000000e+01
   2.0000000e+00   4.0739438e-03   1.6943451e-01   2.0000000e+00   2.0000000e+00   1.8173440e-01   2.0000000e+00   3.6027335e-01   9.0700957e-01   3.3000000e+01
   1.0349471e+00   5.5909453e-01   5.0861032e-01   2.0000000e+00   1.4939310e+00   1.4490950e-02   1.0646401e+00   1.6599744e-01   1.0912162e+00   3.4000000e+01
   1.6331079e+00   5.0908225e-01   8.4208858e-01   1.9550232e+00   1.1067770e+00   4.5878021e-01   9.0232653e-01   3.9281577e-02   1.0126614e+00   3.5000000e+01
   2.0000000e+00   6.2815079e-01   1.3517424e+00   2.0000000e+00   4.6306904e-01   7.7074236e-01   1.0557758e+00   0.0000000e+00   0.0000000e+00   3.6000000e+01
   2.0000000e+00   1.3125386e+00   5.3874470e-01   2.0000000e+00   7.5539568e-02   0.0000000e+00   2.0000000e+00   7.5539568e-02   0.0000000e+00   3.7000000e+01
   3.2711631e-01   2.0000000e+00   6.6725977e-01   7.6901441e-01   2.0000000e+00   1.7180192e-01   3.0955911e-01   2.0000000e+00   0.0000000e+00   3.8000000e+01
   2.0000000e+00   4.7940075e-01   4.3741755e-01   2.0000000e+00   4.7940075e-01   2.4167712e-01   1.7740907e+00   0.0000000e+00   0.0000000e+00   3.9000000e+01
   9.0676240e-01   2.0000000e+00   3.3751809e-01   4.9340048e-01   2.0000000e+00   6.5756174e-02   2.3751065e-01   2.0000000e+00   4.6971480e-01   4.0000000e+01
   1.8876553e+00   5.0541890e-01   3.8676103e-01   2.0000000e+00   4.6126126e-01   2.9246604e-01   2.0000000e+00   4.6126126e-01   4.6126126e-01   4.1000000e+01
   2.0000000e+00   5.1988029e-01   1.0851491e+00   2.0000000e+00   5.2390138e-01   1.4005444e+00   2.0000000e+00   5.1988029e-01   1.2069394e+00   4.2000000e+01
   2.0000000e+00   1.9848158e-01   1.1094719e-01   2.0000000e+00   1.8984703e-01   1.9504889e+00   2.0000000e+00   0.0000000e+00   1.2645373e+00   4.3000000e+01
   1.0432945e+00   0.0000000e+00   1.0791752e+00   2.0000000e+00   4.6126126e-01   2.0000000e+00   1.1097558e+00   0.0000000e+00   1.1133873e+00   4.4000000e+01
   2.0000000e+00   1.1968730e-01   1.1126968e+00   1.3846256e+00   1.3495972e+00   1.4122018e+00   1.1133873e+00   1.0007259e-01   2.0000000e+00   4.5000000e+01
   1.8757411e+00   2.0426846e-01   2.4801577e-02   2.0000000e+00   2.6776038e-01   1.6077170e+00   2.0000000e+00   5.7654041e-01   9.6167792e-01   4.6000000e+01
   3.9105841e-02   2.2783395e-01   1.2435358e+00   1.6309359e+00   2.4730444e-01   2.0000000e+00   1.2408056e+00   5.2744774e-01   2.0000000e+00   4.7000000e+01
   0.0000000e+00   0.0000000e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   2.0000000e+00   1.3865434e+00   5.8031953e-01   1.9013061e+00   4.8000000e+01
   0.0000000e+00   2.5677904e-01   1.6666667e+00   0.0000000e+00   5.0000000e-01   2.0000000e+00   3.3333333e-01   1.1914241e+00   2.0000000e+00   4.9000000e+01
   7.2916027e-01   1.0572917e+00   4.2580036e-01   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   5.0000000e+01
   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   2.0000000e+00   1.6310412e+00   2.0000000e+00   2.0000000e+00   6.4484334e-01   5.1000000e+01
   4.7955294e-01   2.0000000e+00   4.6190019e-01   0.0000000e+00   1.0705935e+00   0.0000000e+00   0.0000000e+00   9.9528323e-01   0.0000000e+00   1.0000000e+00
   1.0180799e+00   1.0757363e-01   1.0371895e+00   4.5125350e-02   2.0000000e+00   7.2761361e-02   0.0000000e+00   8.2532595e-01   0.0000000e+00   2.0000000e+00
   1.6957759e+00   2.6232073e-02   1.5636777e+00   3.3098180e-01   2.0000000e+00   3.0490402e-01   3.4628982e-01   1.0559588e+00   0.0000000e+00   3.0000000e+00
   1.2997284e+00   3.4478332e-01   1.5035497e+00   9.5999132e-02   2.0000000e+00   1.1194288e-01   1.4142800e+00   3.6261407e-01   1.2437879e+00   4.0000000e+00
   7.8002417e-01   4.8441026e-01   7.4920229e-01   7.6566794e-02   2.0000000e+00   5.1049180e-02   1.1981800e+00   1.4522840e-01   1.0096065e+00   5.0000000e+00
   6.0014638e-02   2.0000000e+00   2.7968978e-02   7.4871635e-01   6.4110312e-01   6.0378338e-01   9.2841267e-01   1.1898017e-01   9.3133241e-01   6.0000000e+00
   1.5495035e+00   1.2577761e+00   8.4248933e-01   6.9827637e-01   1.3416971e+00   1.1000000e+00   1.5297583e+00   8.5294118e-01   1.6570290e+00   7.0000000e+00
   9.8236830e-01   5.2543202e-01   6.9113719e-01   5.2041008e-01   7.4546864e-01   6.7630245e-01   9.5086777e-01   6.0520114e-01   1.0460266e+00   8.0000000e+00
   3.1629099e-01   8.1061167e-01   1.5656618e+00   8.2843591e-02   1.2214096e+00   4.9420470e-02   2.0000000e+00   5.7599763e-01   4.2695400e-01   9.0000000e+00
   6.5820137e-01   1.4515747e+00   2.0000000e+00   1.6002935e-01   1.7621004e+00   6.0236557e-02   2.0000000e+00   9.9059836e-01   8.4944910e-01   1.0000000e+01
   6.9369071e-01   1.4006775e+00   6.2142343e-01   7.2453453e-01   2.0000000e+00   8.3207979e-01   8.4252630e-01   3.8439114e-01   1.0409937e+00   1.1000000e+01
   4.6780991e-01   1.0913409e+00   4.5560888e-01   4.9887075e-01   8.1132075e-01   4.7801949e-01   9.0462720e-01   9.0909091e-02   8.8413429e-01   1.2000000e+01
   2.0000000e+00   1.7163920e-03   2.0000000e+00   1.6523408e+00   4.8318894e-01   1.9957233e+00   7.2801041e-01   1.9797746e+00   7.7655012e-01   1.3000000e+01
   1.7968944e+00   1.6403567e+00   1.4707913e+00   7.1428571e-01   5.0402894e-01   7.1428571e-01   6.8750000e-01   5.0000000e-01   6.4356811e-01   1.4000000e+01
   2.0000000e+00   1.1135883e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00   1.3416971e+00   2.0000000e+00   0.0000000e+00   1.3333333e+00   1.5000000e+01
   1.7765300e+00   0.0000000e+00   1.8739769e+00   2.0000000e+00   0.0000000e+00   2.0000000e+00   1.7323927e+00   8.9005404e-01   2.0000000e+00   1.6000000e+01
   8.7834153e-01   1.0979950e+00   1.2000783e+00   1.9777721e+00   0.0000000e+00   5.8411065e-02   9.2443580e-01   8.6481950e-01   1.1705821e+00   1.7000000e+01
   7.2964327e-01   5.7364007e-01   7.8456862e-01   1.0061068e+00   0.0000000e+00   1.3023868e-02   7.7144944e-01   5.7552688e-01   1.0003623e+00   1.8000000e+01
   7.2038449e-01   5.9855752e-01   7.5150165e-01   8.6869418e-01   1.2790647e-01   6.6784196e-01   6.3475293e-01   5.4209162e-01   1.1146544e+00   1.9000000e+01
   9.2350135e-01   1.1635985e+00   8.7000849e-01   1.4324868e+00   0.0000000e+00   1.3026536e+00   1.0151706e+00   8.6865158e-01   9.9088512e-01   2.0000000e+01
   7.1804987e-01   5.8250282e-01   7.1484741e-01   7.9247799e-01   0.0000000e+00   8.6197409e-01   6.7641180e-01   5.1575517e-01   6.9320803e-01   2.1000000e+01
   6.2882904e-01   5.6928871e-01   6.4375325e-01   9.2932493e-01   0.0000000e+00   8.8588636e-01   5.2752483e-01   1.0024869e+00   1.4061099e+00   2.2000000e+01
   1.9656568e+00   5.3641853e-01   8.4992755e-01   1.0000000e+00   0.0000000e+00   1.1412025e+00   1.7020960e+00   5.7370518e-01   6.8042649e-01   2.3000000e+01
   2.0000000e+00   0.0000000e+00   0.0000000e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   2.0000000e+00   4.7956581e-01   4.7638891e-01   2.4000000e+01
   1.1116952e+00   0.0000000e+00   1.1510791e+00   1.1510791e+00   0.0000000e+00   1.1514808e+00   1.1374826e+00   6.6130972e-01   1.0190097e+00   2.5000000e+01
   8.8831573e-01   0.0000000e+00   9.4393330e-01   6.2962963e-01   1.6913935e-01   6.6884891e-01   4.7619048e-02   2.0000000e+00   4.8421469e-02   2.6000000e+01
   1.6285029e+00   0.0000000e+00   1.9999655e+00   9.4503061e-01   5.6939071e-01   8.7236211e-01   1.1388200e-01   2.0000000e+00   9.7484012e-02   2.7000000e+01
   7.3731285e-01   1.1042186e+00   8.1203895e-01   2.0000000e+00   7.4853801e-01   1.1131301e+00   1.0151706e+00   9.4225517e-01   9.2518282e-01   2.8000000e+01
   1.0432763e+00   8.8245317e-01   1.6898736e+00   8.4859141e-01   8.1620622e-01   2.0000000e+00   1.8685783e+00   7.2996250e-01   2.0000000e+00   2.9000000e+01
   1.3230563e+00   6.0760097e-01   2.0000000e+00   1.6022582e+00   2.9028288e-01   2.0000000e+00   6.6092173e-01   9.7803150e-01   1.2832639e+00   3.0000000e+01
   1.3625304e+00   5.4093884e-01   2.0000000e+00   1.5277246e+00   2.2138158e-01   2.0000000e+00   4.1988225e-02   2.1903974e-01   1.2742586e+00   3.1000000e+01
   2.0000000e+00   5.9358610e-01   1.2961394e+00   2.0000000e+00   1.3826214e-01   1.6374012e+00   1.3600024e+00   3.0676552e-01   5.5389222e-02   3.2000000e+01
   2.0000000e+00   4.0739438e-03   1.6943451e-01   2.0000000e+00   2.0000000e+00   1.8189620e-01   2.0000000e+00   3.5340186e-01   1.0417441e+00   3.3000000e+01
   1.0702341e+00   4.5751244e-01   4.3064861e-01   2.0000000e+00   1.4924692e+00   1.4577247e-02   9.9883914e-01   1.3640536e-01   1.0011376e+00   3.4000000e+01
   1.9656568e+00   5.7370518e-01   1.0031299e+00   2.0000000e+00   9.2943224e-01   5.9686691e-01   1.0011874e+00   2.1812545e-02   1.2002698e+00   3.5000000e+01
   1.6856287e+00   5.0020089e-01   1.2607805e+00   1.9523271e+00   5.0020089e-01   6.5169012e-01   9.5949296e-01   0.0000000e+00   0.0000000e+00   3.6000000e+01
   2.0000000e+00   1.6285395e+00   8.2469575e-01   2.0000000e+00   1.7796610e-01   0.0000000e+00   2.0000000e+00   1.5207459e-01   0.0000000e+00   3.7000000e+01
   3.7447329e-01   2.0000000e+00   8.5098407e-01   5.5644898e-01   2.0000000e+00   1.8257388e-01   2.2442653e-01   2.0000000e+00   0.0000000e+00   3.8000000e+01
   2.0000000e+00   4.7940075e-01   4.3952467e-01   2.0000000e+00   4.7940075e-01   2.5817396e-01   1.7740907e+00   0.0000000e+00   0.0000000e+00   3.9000000e+01
   8.0235813e-01   2.0000000e+00   4.6339448e-01   4.6196246e-01   2.0000000e+00   1.3103497e-01   2.2760887e-01   2.0000000e+00   5.2618096e-01   4.0000000e+01
   2.0000000e+00   5.6263736e-01   4.0287271e-01   2.0000000e+00   4.7940075e-01   2.8749682e-01   2.0000000e+00   4.7940075e-01   4.6181152e-01   4.1000000e+01
   2.0000000e+00   5.2390138e-01   9.3325544e-01   2.0000000e+00   5.1988029e-01   1.1743639e+00   2.0000000e+00   5.1988029e-01   1.1639513e+00   4.2000000e+01
   1.7583842e+00   1.9848158e-01   1.1094719e-01   2.0000000e+00   2.2187583e-01   2.0000000e+00   2.0000000e+00   0.0000000e+00   1.2645373e+00   4.3000000e+01
   1.1116952e+00   0.0000000e+00   1.1154303e+00   2.0000000e+00   6.5670721e-01   2.0000000e+00   1.0714997e+00   0.0000000e+00   1.0714997e+00   4.4000000e+01
   2.0000000e+00   1.2818602e-01   1.1116952e+00   1.3478369e+00   1.2387876e+00   1.4457951e+00   1.0714997e+00   8.9899020e-02   2.0000000e+00   4.5000000e+01
   1.9331609e+00   2.4514481e-01   3.8146650e-02   2.0000000e+00   1.9917518e-01   1.6515504e+00   2.0000000e+00   5.6570142e-01   9.4217876e-01   4.6000000e+01
   4.3203165e-02   2.5671852e-01   1.3465841e+00   1.6019986e+00   1.9078544e-01   2.0000000e+00   1.1331970e+00   5.2313833e-01   2.0000000e+00   4.7000000e+01
   0.0000000e+00   0.0000000e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   2.0000000e+00   1.4224776e+00   5.5966230e-01   1.7076728e+00   4.8000000e+01
   0.0000000e+00   2.5575299e-01   1.9208718e+00   0.0000000e+00   5.0000000e-01   2.0000000e+00   3.4641227e-01   1.2111536e+00   2.0000000e+00   4.9000000e+01
   8.2006645e-01   1.2177363e+00   2.2999551e-01   2.0000000e+00   2.0000000e+00   1.6037198e+00   2.0000000e+00   2.0000000e+00   1.0268850e+00   5.0000000e+01
   1.2207563e+00   2.0000000e+00   1.2207563e+00   1.0000000e+00   2.0000000e+00   1.0000000e+00   1.4962925e+00   2.0000000e+00   1.0000000e+00   5.1000000e+01
